Target device: xilinx_u200_xdma_201830_2-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
18631.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18651.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18672.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18693.1,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18713.7,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18734.3,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18754.9,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18775.5,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18796.1,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18816.8,1955,12150,1543,12143,23886,851,0,3360,0,0,0,0,35,36,40,40,43,48,0,43,34,41,0,1055,
18837.4,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18858.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18879.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18899.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18920.5,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18941.2,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18961.8,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
18982.4,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19002.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19023.6,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19044.2,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19064.8,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19085.4,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19106,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19126.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19147.2,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19167.8,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19188.5,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19209.1,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19229.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19250.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19270.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19291.5,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19312.1,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19332.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19353.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19373.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19394.5,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19415.1,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19435.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19456.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19477,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19497.6,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19518.2,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19538.8,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19559.4,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19580,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19600.6,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19621.2,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19641.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19662.4,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19683,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19703.6,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19724.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19744.9,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19765.5,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19786.1,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19806.7,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19827.3,1917,12162,1552,12164,23724,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19847.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19869.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19889.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19910.5,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19931,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19951.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19972.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
19992.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20013.5,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20034.1,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20054.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20075.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20095.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20116.6,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20137.2,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20157.8,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20178.4,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20199,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20219.6,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20240.2,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20260.8,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20281.4,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20302.1,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20322.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20343.2,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20363.8,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20384.5,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20405.1,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20425.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20446.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20466.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20487.5,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20508.1,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20528.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20549.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20569.9,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20590.5,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20611.1,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20631.7,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20652.3,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20673,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20693.6,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20714.2,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20734.8,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20755.4,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20776,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20796.6,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20817.2,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20837.8,1960,12154,1557,12149,23628,851,0,3359,0,0,0,0,35,36,40,40,42,47,0,43,34,41,0,1055,
20858.4,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20879.8,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20900.4,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20921,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20941.6,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20962.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
20982.8,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21003.4,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21024,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21044.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21065.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21085.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21106.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21127.1,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21147.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21168.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21188.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21209.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21230.2,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21250.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21271.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21291.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21312.6,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21333.2,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21353.8,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21374.4,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21395,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21415.6,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21436.2,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21456.8,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21477.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21498.1,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21518.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21539.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21559.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21580.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21601.1,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21621.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21642.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21662.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21683.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21704.1,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21724.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21745.3,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21765.9,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21786.5,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21807.1,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21827.7,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21848.4,1966,12179,1550,12129,23748,851,0,3348,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1054,
21869,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21890.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21910.8,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21931.4,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21952,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21972.6,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
21993.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22013.9,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22034.5,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22055.1,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22075.7,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22096.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22116.9,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22137.5,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22158.2,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22178.8,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22199.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22220,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22240.6,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22261.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22281.9,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22302.5,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22323.1,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22343.7,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22364.4,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22385,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22405.6,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22426.2,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22446.8,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22467.4,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22488.1,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22508.7,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22529.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22549.9,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22570.5,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22591.2,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22611.8,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22632.4,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22653.1,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22673.7,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22694.2,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22714.8,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22735.4,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22756.1,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22776.7,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22797.3,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22817.9,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22838.5,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22859.2,1938,12154,1533,12172,23676,851,0,3351,0,0,0,0,35,36,40,40,43,47,0,43,34,41,0,1055,
22879.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
22901.1,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
22921.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
22942.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
22962.9,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
22983.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23004.2,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23024.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23045.5,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23066.1,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23086.7,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23107.3,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23128,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23148.6,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23169.2,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23189.8,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23210.4,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23231.1,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23251.7,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
23272.3,2193,12151,1635,12141,25128,851,0,3352,0,0,0,0,35,36,40,40,42,48,0,43,34,41,0,1053,
